frameno;frametime;cir_pos;color
320;0.0783519744873;"[(666.5, 313.5), (57.5, 351.5), (458.5, 340.5), (855.5, 349.5)]";"[1, 1, 1, 1]"
321;0.0577580928802;"[(667.5, 313.5)]";"[1]"
322;0.0526669025421;"[(667.5, 317.5)]";"[1]"
323;0.0664479732513;"[(669.5, 321.5), (456.5, 349.5)]";"[1, 1]"
324;0.0833969116211;"[(670.5, 321.5), (456.5, 350.5)]";"[1, 1]"
325;0.054230928421;"[(455.5, 344.5)]";"[1]"
326;0.0524528026581;"[(672.5, 310.5)]";"[1]"
327;0.0496690273285;"[(673.5, 305.5)]";"[1]"
328;0.057009935379;"[(672.5, 310.5), (453.5, 340.5)]";"[1, 1]"
329;0.0579078197479;"[(348.5, 367.5), (674.5, 320.5)]";"[0, 1]"
330;0.0628769397736;"[(674.5, 327.5)]";"[1]"
331;0.0515849590302;"[(738.5, 330.5), (450.5, 359.5)]";"[1, 1]"
332;0.0654950141907;"[(676.5, 326.5)]";"[1]"
333;0.0582709312439;"[(449.5, 349.5)]";"[1]"
334;0.0562100410461;"[(678.5, 313.5)]";"[1]"
335;0.0529870986938;"[(744.5, 310.5), (446.5, 340.5)]";"[1, 1]"
336;0.0721030235291;"[(679.5, 309.5), (445.5, 338.5)]";"[1, 1]"
337;0.0601081848145;"[(680.5, 308.5), (444.5, 339.5)]";"[1, 1]"
338;0.0541460514069;"[(747.5, 310.5), (443.5, 340.5)]";"[1, 1]"
339;0.0559401512146;"[(748.5, 311.5), (442.5, 342.5)]";"[1, 1]"
340;0.0718910694122;"[(300.5, 347.5), (682.5, 310.5), (441.5, 341.5)]";"[0, 1, 1]"
341;0.0777370929718;"[(682.5, 308.5), (440.5, 339.5)]";"[1, 1]"
342;0.0805289745331;"[(752.5, 307.5), (438.5, 337.5)]";"[1, 1]"
343;0.0801720619202;"[(287.5, 340.5), (684.5, 306.5), (904.5, 349.5)]";"[0, 1, 1]"
344;0.058219909668;"[(754.5, 306.5)]";"[1]"
345;0.0597059726715;"[(685.5, 306.5), (910.5, 351.5), (435.5, 337.5)]";"[1, 1, 1]"
346;0.0592119693756;"[(756.5, 306.5), (433.5, 336.5)]";"[1, 1]"
347;0.0515208244324;"[(914.5, 348.5), (686.5, 300.5)]";"[1, 1]"
348;0.0538098812103;"[(266.5, 334.5), (759.5, 300.5), (430.5, 331.5), (918.5, 346.5)]";"[0, 1, 1, 1]"
349;0.0516021251678;"[(687.5, 299.5), (428.5, 331.5), (918.5, 346.5)]";"[1, 1, 1]"
350;0.0664360523224;"[(687.5, 304.5), (921.5, 352.5), (426.5, 336.5)]";"[1, 1, 1]"
351;0.0676140785217;"[(250.5, 347.5), (688.5, 314.5), (922.5, 361.5), (424.5, 344.5)]";"[0, 1, 1, 1]"
352;0.0532321929932;"[(688.5, 306.5), (425.5, 340.5)]";"[1, 1]"
353;0.0499420166016;"[(240.5, 335.5), (764.5, 302.5)]";"[0, 1]"
354;0.060998916626;"[(690.5, 291.5), (419.5, 323.5)]";"[1, 1]"
355;0.0857570171356;"[(690.5, 287.5), (416.5, 319.5)]";"[1, 1]"
356;0.0582609176636;"[(413.5, 322.5), (688.5, 290.5), (930.5, 343.5)]";"[1, 1, 1]"
357;0.0574080944061;"[(212.5, 330.5), (765.5, 301.5), (934.5, 351.5)]";"[0, 1, 1]"
358;0.0543930530548;"[(935.5, 357.5), (688.5, 306.5), (407.5, 340.5)]";"[1, 1, 1]"
359;0.0754821300507;"[(198.5, 344.5), (686.5, 308.5), (404.5, 343.5), (936.5, 360.5)]";"[0, 1, 1, 1]"
360;0.0793259143829;"[(765.5, 310.5), (401.5, 345.5)]";"[1, 1]"
361;0.053218126297;"[(183.5, 342.5), (765.5, 305.5), (397.5, 340.5), (940.5, 355.5)]";"[0, 1, 1, 1]"
362;0.0692648887634;"[(685.5, 301.5), (943.5, 353.5)]";"[1, 1]"
363;0.0803329944611;"[(684.5, 298.5), (391.5, 335.5), (943.5, 350.5)]";"[1, 1, 1]"
364;0.075896024704;"[(388.5, 338.5), (683.5, 299.5)]";"[1, 1]"
365;0.0605978965759;"[(766.5, 299.5), (948.5, 351.5), (385.5, 337.5)]";"[1, 1, 1]"
366;0.0619330406189;"[(140.5, 335.5), (767.5, 296.5), (950.5, 348.5), (382.5, 334.5)]";"[0, 1, 1, 1]"
367;0.0809099674225;"[(685.5, 294.5)]";"[1]"
368;0.0783638954163;"[(121.5, 328.5), (684.5, 285.5), (956.5, 336.5), (377.5, 326.5)]";"[0, 1, 1, 1]"
369;0.0519659519196;"[(114.5, 327.5), (961.5, 340.5), (687.5, 286.5), (376.5, 325.5)]";"[0, 1, 1, 1]"
370;0.0555250644684;"[(964.5, 343.5), (774.5, 288.5), (374.5, 327.5)]";"[1, 1, 1]"
371;0.0500299930573;"[(969.5, 346.5), (689.5, 289.5), (375.5, 329.5)]";"[1, 1, 1]"
372;0.0542120933533;"[(93.5, 325.5), (974.5, 347.5), (780.5, 290.5), (372.5, 328.5)]";"[0, 1, 1, 1]"
373;0.0758330821991;"[(694.5, 288.5), (979.5, 343.5), (373.5, 327.5)]";"[1, 1, 1]"
374;0.0793120861053;"[(697.5, 289.5), (371.5, 325.5), (984.5, 344.5)]";"[1, 1, 1]"
375;0.0510759353638;"[(990.5, 340.5), (790.5, 284.5), (370.5, 324.5)]";"[1, 1, 1]"
376;0.0542719364166;"[(704.5, 283.5), (997.5, 340.5), (371.5, 324.5), (46.5, 283.5)]";"[1, 1, 1, 1]"
377;0.0596921443939;"[(707.5, 281.5), (371.5, 322.5), (1005.5, 340.5), (43.5, 281.5)]";"[1, 1, 1, 1]"
378;0.0782468318939;"[(711.5, 282.5), (1011.5, 342.5), (372.5, 324.5)]";"[1, 1, 1]"
379;0.0572080612183;"[(717.5, 284.5), (375.5, 326.5), (1019.5, 342.5)]";"[1, 1, 1]"
380;0.0539300441742;"[(32.5, 318.5), (722.5, 283.5), (377.5, 326.5), (1027.5, 343.5)]";"[0, 1, 1, 1]"
381;0.050873041153;"[(380.5, 325.5), (825.5, 283.5), (1037.5, 343.5)]";"[1, 1, 1]"
382;0.053102016449;"[(19.5, 314.5), (1048.5, 342.5), (384.5, 322.5), (736.5, 280.5), (45.5, 278.5)]";"[0, 1, 1, 1, 1]"
383;0.0662701129913;"[(388.5, 321.5), (744.5, 279.5)]";"[1, 1]"
384;0.0738351345062;"[(753.5, 277.5), (392.5, 320.5)]";"[1, 1]"
385;0.0821001529694;"[(760.5, 276.5), (397.5, 321.5)]";"[1, 1]"
386;0.0771520137787;"[(768.5, 277.5), (402.5, 322.5)]";"[1, 1]"
387;0.0819170475006;"[(878.5, 279.5), (405.5, 323.5)]";"[1, 1]"
388;0.0902509689331;"[(409.5, 324.5), (1115.5, 347.5), (887.5, 281.5)]";"[1, 1, 1]"
389;0.0551509857178;"[(792.5, 278.5), (414.5, 324.5), (1131.5, 345.5)]";"[1, 1, 1]"
390;0.0817189216614;"[(1145.5, 343.5), (419.5, 322.5), (908.5, 277.5)]";"[1, 1, 1]"
391;0.0659439563751;"[(423.5, 319.5), (810.5, 273.5), (1157.5, 342.5)]";"[1, 1, 1]"
392;0.0655269622803;"[(820.5, 272.5), (1170.5, 340.5), (427.5, 317.5)]";"[1, 1, 1]"
393;0.0680170059204;"[(1182.5, 342.5), (937.5, 271.5), (432.5, 316.5)]";"[1, 1, 1]"
394;0.0547749996185;"[(947.5, 271.5), (436.5, 316.5), (1196.5, 341.5)]";"[1, 1, 1]"
395;0.0676820278168;"[(1210.5, 343.5), (442.5, 315.5), (957.5, 270.5)]";"[1, 1, 1]"
396;0.0845742225647;"[(1224.5, 343.5), (444.5, 314.5), (855.5, 268.5)]";"[1, 1, 1]"
397;0.0842669010162;"[(449.5, 359.5), (452.5, 316.5), (976.5, 270.5), (1234.5, 345.5)]";"[0, 1, 1, 1]"
398;0.0770399570465;"[(451.5, 313.5), (1250.5, 342.5), (986.5, 267.5)]";"[1, 1, 1]"
399;0.0506861209869;"[(454.5, 312.5), (1259.5, 343.5), (878.5, 264.5)]";"[1, 1, 1]"
400;0.0629751682281;"[(458.5, 313.5), (886.5, 264.5)]";"[1, 1]"
401;0.0503220558167;"[(459.5, 313.5), (893.5, 264.5)]";"[1, 1]"
402;0.0723209381104;"[(460.5, 314.5), (1021.5, 264.5)]";"[1, 1]"
403;0.0709199905396;"[(1029.5, 262.5), (463.5, 311.5)]";"[1, 1]"
404;0.0677080154419;"[(462.5, 308.5), (910.5, 259.5)]";"[1, 1]"
405;0.0805859565735;"[(461.5, 305.5), (1041.5, 255.5)]";"[1, 1]"
406;0.0766820907593;"[(921.5, 250.5), (460.5, 303.5)]";"[1, 1]"
407;0.0508399009705;"[(459.5, 304.5), (1054.5, 252.5)]";"[1, 1]"
408;0.066468000412;"[(458.5, 305.5), (1060.5, 253.5)]";"[1, 1]"
409;0.0554389953613;"[(456.5, 306.5), (935.5, 254.5)]";"[1, 1]"
410;0.0516958236694;"[(455.5, 306.5), (1072.5, 255.5)]";"[1, 1]"
411;0.0495338439941;"[(455.5, 307.5), (940.5, 251.5)]";"[1, 1]"
412;0.0682010650635;"[(450.5, 302.5), (942.5, 249.5)]";"[1, 1]"
413;0.0830368995667;"[(444.5, 355.5), (943.5, 247.5), (443.5, 299.5)]";"[0, 1, 1]"
414;0.0800809860229;"[(439.5, 299.5), (943.5, 250.5)]";"[1, 1]"
415;0.0707581043243;"[(430.5, 297.5), (944.5, 245.5)]";"[1, 1]"
416;0.0867309570312;"[(423.5, 298.5), (944.5, 246.5)]";"[1, 1]"
417;0.0572071075439;"[(414.5, 297.5), (939.5, 243.5)]";"[1, 1]"
418;0.0615000724792;"[(1084.5, 243.5), (406.5, 296.5)]";"[1, 1]"
419;0.0762751102448;"[(393.5, 291.5), (932.5, 240.5)]";"[1, 1]"
420;0.0734498500824;"[(382.5, 290.5), (928.5, 235.5)]";"[1, 1]"
421;0.0533020496368;"[(372.5, 288.5), (1075.5, 236.5)]";"[1, 1]"
422;0.0631849765778;"[(360.5, 286.5), (1072.5, 234.5)]";"[1, 1]"
423;0.054468870163;"[(347.5, 284.5), (1068.5, 233.5)]";"[1, 1]"
424;0.0566010475159;"[(334.5, 281.5), (1065.5, 230.5)]";"[1, 1]"
425;0.0554251670837;"[(322.5, 279.5), (904.5, 226.5), (1064.5, 228.5)]";"[1, 1, 1]"
426;0.0548419952393;"[(1060.5, 225.5), (899.5, 223.5), (312.5, 276.5)]";"[1, 1, 1]"
427;0.0589981079102;"[(296.5, 274.5), (894.5, 222.5), (1056.5, 223.5)]";"[1, 1, 1]"
428;0.0572350025177;"[(284.5, 272.5), (888.5, 222.5), (1053.5, 223.5)]";"[1, 1, 1]"
429;0.0524048805237;"[(271.5, 271.5), (887.5, 219.5), (1049.5, 223.5)]";"[1, 1, 1]"
430;0.0528919696808;"[(261.5, 273.5), (1044.5, 226.5), (880.5, 217.5)]";"[1, 1, 1]"
431;0.0654609203339;"[(242.5, 270.5), (875.5, 215.5), (1044.5, 220.5)]";"[1, 1, 1]"
432;0.0503890514374;"[(233.5, 271.5), (870.5, 215.5), (1040.5, 217.5)]";"[1, 1, 1]"
433;0.0492458343506;"[(213.5, 266.5), (1037.5, 216.5), (866.5, 211.5)]";"[1, 1, 1]"
434;0.0498030185699;"[(199.5, 263.5), (1033.5, 213.5), (858.5, 212.5)]";"[1, 1, 1]"
435;0.0627520084381;"[(189.5, 261.5), (857.5, 207.5), (1030.5, 212.5)]";"[1, 1, 1]"
436;0.0556659698486;"[(173.5, 258.5), (1026.5, 206.5), (848.5, 206.5)]";"[1, 1, 1]"
437;0.0578210353851;"[(153.5, 328.5), (159.5, 254.5), (841.5, 198.5), (1023.5, 204.5)]";"[0, 1, 1, 1]"
438;0.064756155014;"[(838.5, 201.5), (134.5, 249.5), (1019.5, 203.5)]";"[1, 1, 1]"
439;0.0535929203033;"[(831.5, 198.5), (127.5, 252.5), (1016.5, 201.5)]";"[1, 1, 1]"
440;0.0604569911957;"[(826.5, 195.5), (1011.5, 202.5), (110.5, 250.5)]";"[1, 1, 1]"
441;0.0611741542816;"[(820.5, 195.5), (1009.5, 200.5), (93.5, 250.5)]";"[1, 1, 1]"
442;0.0633199214935;"[(815.5, 199.5), (1004.5, 206.5), (76.5, 251.5)]";"[1, 1, 1]"
443;0.0515201091766;"[(809.5, 197.5), (60.5, 254.5), (1002.5, 204.5)]";"[1, 1, 1]"
444;0.0676701068878;"[(42.5, 248.5), (808.5, 192.5), (1000.5, 198.5)]";"[1, 1, 1]"
445;0.063276052475;"[(802.5, 181.5), (25.5, 242.5), (1000.5, 186.5)]";"[1, 1, 1]"
446;0.0686841011047;"[(798.5, 177.5), (11.5, 236.5), (999.5, 180.5)]";"[1, 1, 1]"
447;0.0524840354919;"[(796.5, 169.5), (1001.5, 175.5)]";"[1, 1]"
448;0.0653789043427;"[(795.5, 163.5), (1001.5, 165.5)]";"[1, 1]"
449;0.0530800819397;"[(795.5, 154.5), (1003.5, 161.5)]";"[1, 1]"
450;0.0618090629578;"[(793.5, 159.5), (1003.5, 168.5)]";"[1, 1]"
451;0.0598409175873;"[(792.5, 160.5), (1006.5, 169.5)]";"[1, 1]"
452;0.0689549446106;"[(794.5, 164.5), (1010.5, 170.5)]";"[1, 1]"
453;0.0761570930481;"[(793.5, 159.5), (1013.5, 165.5)]";"[1, 1]"
454;0.0856740474701;"[(794.5, 152.5), (1017.5, 158.5)]";"[1, 1]"
455;0.0590410232544;"[(1021.5, 157.5), (797.5, 145.5)]";"[1, 1]"
456;0.0550529956818;"[(803.5, 147.5), (1029.5, 158.5)]";"[1, 1]"
457;0.063912153244;"[(807.5, 151.5), (1040.5, 156.5)]";"[1, 1]"
458;0.0631809234619;"[(814.5, 156.5), (1050.5, 159.5)]";"[1, 1]"
459;0.0521140098572;"[(823.5, 151.5), (1061.5, 156.5)]";"[1, 1]"
460;0.0659899711609;"[(1080.5, 159.5), (839.5, 151.5)]";"[1, 1]"
461;0.0522150993347;"[(1098.5, 152.5), (853.5, 144.5)]";"[1, 1]"
462;0.0557758808136;"[(1120.5, 141.5), (869.5, 135.5)]";"[1, 1]"
463;0.0586180686951;"[(1143.5, 125.5), (889.5, 117.5)]";"[1, 1]"
464;0.0653350353241;"[(905.5, 107.5), (1170.5, 105.5)]";"[1, 1]"
465;0.0607001781464;"[(930.5, 92.5), (1201.5, 92.5)]";"[1, 1]"
466;0.0525050163269;"[(956.5, 84.5), (1230.5, 83.5)]";"[1, 1]"
467;0.0626981258392;"[(984.5, 81.5), (1263.5, 80.5)]";"[1, 1]"
468;0.0709080696106;"[(1013.5, 77.5)]";"[1]"
469;0.0679550170898;"[(1045.5, 74.5)]";"[1]"
470;0.088142156601;"[(1078.5, 70.5)]";"[1]"
471;0.0603320598602;"[(1116.5, 61.5)]";"[1]"
472;0.0591268539429;"[(1157.5, 54.5)]";"[1]"
473;0.0494909286499;"[(1201.5, 48.5), (19.5, 152.5)]";"[1, 1]"
474;0.0681858062744;"[(1249.5, 40.5), (45.5, 151.5)]";"[1, 1]"
475;0.0530581474304;"[(81.5, 148.5)]";"[1]"
476;0.0561661720276;"[(112.5, 146.5)]";"[1]"
477;0.0487761497498;"[(150.5, 143.5)]";"[1]"
478;0.0507550239563;"[(187.5, 144.5)]";"[1]"
479;0.0488338470459;"[(226.5, 149.5)]";"[1]"
480;0.0511558055878;"[(269.5, 151.5)]";"[1]"
481;0.0496230125427;"[(312.5, 154.5)]";"[1]"
482;0.0513939857483;"[(357.5, 155.5)]";"[1]"
483;0.0494480133057;"[(405.5, 154.5)]";"[1]"
484;0.0520250797272;"[(456.5, 153.5)]";"[1]"
485;0.0535390377045;"[(506.5, 152.5)]";"[1]"
486;0.0610961914062;"[(559.5, 148.5)]";"[1]"
487;0.0695581436157;"[(614.5, 143.5)]";"[1]"
488;0.0855212211609;"[(670.5, 139.5)]";"[1]"
489;0.0570678710938;"[(730.5, 130.5)]";"[1]"
490;0.0542080402374;"[(792.5, 120.5)]";"[1]"
491;0.0690109729767;"[(852.5, 113.5)]";"[1]"
492;0.0892081260681;"[(919.5, 102.5)]";"[1]"
493;0.0844268798828;"[(990.5, 92.5)]";"[1]"
494;0.0556960105896;"[]";"[]"
495;0.0497589111328;"[]";"[]"
496;0.051609992981;"[(1202.5, 64.5)]";"[1]"
497;0.0624670982361;"[]";"[]"
498;0.0642540454865;"[]";"[]"
499;0.0722680091858;"[]";"[]"
500;0.054790019989;"[]";"[]"
501;0.0578179359436;"[]";"[]"
502;0.0594520568848;"[]";"[]"
503;0.0584738254547;"[]";"[]"
504;0.0585000514984;"[]";"[]"
505;0.0495150089264;"[]";"[]"
506;0.0552361011505;"[]";"[]"
507;0.0514459609985;"[]";"[]"
508;0.0606608390808;"[]";"[]"
509;0.0788159370422;"[]";"[]"
510;0.086464881897;"[]";"[]"
511;0.0548620223999;"[]";"[]"
512;0.0609469413757;"[]";"[]"
513;0.0751729011536;"[]";"[]"
514;0.0596058368683;"[]";"[]"
515;0.0673940181732;"[]";"[]"
516;0.0838119983673;"[]";"[]"
517;0.0832481384277;"[]";"[]"
518;0.0874350070953;"[]";"[]"
519;0.0542919635773;"[]";"[]"
520;0.0770239830017;"[]";"[]"
521;0.0518500804901;"[]";"[]"
522;0.0761561393738;"[]";"[]"
523;0.0695550441742;"[]";"[]"
524;0.0674159526825;"[]";"[]"
525;0.0548958778381;"[]";"[]"
526;0.0587241649628;"[]";"[]"
527;0.0671889781952;"[]";"[]"
528;0.0841128826141;"[]";"[]"
529;0.0714280605316;"[]";"[]"
530;0.0837638378143;"[]";"[]"
531;0.082014799118;"[]";"[]"
532;0.0738141536713;"[]";"[]"
533;0.0614168643951;"[]";"[]"
534;0.0743100643158;"[]";"[]"
535;0.0821189880371;"[]";"[]"
536;0.0669679641724;"[]";"[]"
537;0.0520107746124;"[]";"[]"
538;0.0573058128357;"[]";"[]"
539;0.0718920230865;"[(827.5, 379.5)]";"[0]"
540;0.0613179206848;"[]";"[]"
541;0.0601661205292;"[]";"[]"
542;0.0538449287415;"[]";"[]"
543;0.0591189861298;"[]";"[]"
544;0.0509901046753;"[]";"[]"
545;0.0504360198975;"[(809.5, 395.5)]";"[0]"
546;0.0600728988647;"[]";"[]"
547;0.0511329174042;"[]";"[]"
548;0.0483551025391;"[]";"[]"
549;0.065859079361;"[]";"[]"
550;0.0530490875244;"[]";"[]"
551;0.0555150508881;"[]";"[]"
552;0.0576748847961;"[]";"[]"
553;0.0520927906036;"[]";"[]"
554;0.0590522289276;"[(777.5, 401.5)]";"[0]"
555;0.0603318214417;"[]";"[]"
556;0.0637328624725;"[]";"[]"
557;0.0521519184113;"[]";"[]"
558;0.0510931015015;"[]";"[]"
559;0.0605478286743;"[]";"[]"
560;0.0512049198151;"[]";"[]"
561;0.0522730350494;"[]";"[]"
562;0.050311088562;"[]";"[]"
563;0.0495409965515;"[]";"[]"
564;0.0486621856689;"[(757.5, 385.5)]";"[0]"
565;0.0470819473267;"[]";"[]"
566;0.0583600997925;"[]";"[]"
567;0.0610570907593;"[]";"[]"
568;0.0688691139221;"[(761.5, 387.5)]";"[0]"
569;0.0733020305634;"[]";"[]"
570;0.0870230197906;"[]";"[]"
571;0.0750119686127;"[]";"[]"
572;0.0669767856598;"[]";"[]"
573;0.0779640674591;"[]";"[]"
574;0.0828549861908;"[]";"[]"
575;0.0845739841461;"[]";"[]"
576;0.0867559909821;"[]";"[]"
577;0.0684900283813;"[]";"[]"
578;0.0661480426788;"[]";"[]"
579;0.0646209716797;"[]";"[]"
580;0.0536959171295;"[]";"[]"
581;0.0516920089722;"[(821.5, 387.5)]";"[0]"
582;0.0514640808105;"[]";"[]"
583;0.0682170391083;"[]";"[]"
584;0.0781598091125;"[]";"[]"
585;0.0850610733032;"[]";"[]"
586;0.0544168949127;"[]";"[]"
587;0.0604469776154;"[]";"[]"
588;0.0604720115662;"[]";"[]"
589;0.0731830596924;"[]";"[]"
590;0.0732100009918;"[]";"[]"
